method,article_id,question_id,difficult,gold_label,predicted_index,correct,parsed,predicted_raw,tree_layers
agglomerative,22867,22867_TJ9SPIHC_2,1,1,1,1,1,A,1
agglomerative,22867,22867_TJ9SPIHC_3,0,2,2,1,1,B,1
agglomerative,22867,22867_TJ9SPIHC_4,0,3,3,1,1,C,1
agglomerative,22867,22867_TJ9SPIHC_5,1,1,1,1,1,A,1
agglomerative,22867,22867_TJ9SPIHC_6,0,1,1,1,1,A,1
agglomerative,22867,22867_TJ9SPIHC_7,0,4,4,1,1,D,1
agglomerative,22867,22867_TJ9SPIHC_8,0,1,2,0,1,B,1
agglomerative,22867,22867_TJ9SPIHC_9,0,2,2,1,1,B,1
agglomerative,22867,22867_TJ9SPIHC_10,0,1,4,0,1,D,1
agglomerative,22875,22875_L821878U_1,0,4,4,1,1,D,0
agglomerative,22875,22875_L821878U_2,0,1,1,1,1,A,0
agglomerative,22875,22875_L821878U_3,0,3,3,1,1,C,0
agglomerative,22875,22875_L821878U_4,0,3,3,1,1,C,0
agglomerative,22875,22875_L821878U_5,1,4,3,0,1,C,0
agglomerative,22875,22875_L821878U_6,0,3,3,1,1,C,0
agglomerative,22875,22875_L821878U_7,0,3,3,1,1,C,0
agglomerative,22875,22875_L821878U_8,1,1,1,1,1,A,0
agglomerative,22875,22875_L821878U_9,0,4,4,1,1,D,0
agglomerative,22875,22875_L821878U_10,1,3,3,1,1,C,0
agglomerative,22876,22876_2BBI3WOT_1,0,3,3,1,1,C,1
agglomerative,22876,22876_2BBI3WOT_2,0,1,1,1,1,A,1
agglomerative,22876,22876_2BBI3WOT_3,0,1,1,1,1,A,1
agglomerative,22876,22876_2BBI3WOT_4,1,3,3,1,1,C,1
agglomerative,22876,22876_2BBI3WOT_5,1,2,2,1,1,B,1
agglomerative,22876,22876_2BBI3WOT_6,1,3,3,1,1,C,1
agglomerative,22876,22876_2BBI3WOT_7,1,4,1,0,1,A,1
agglomerative,22876,22876_2BBI3WOT_8,0,2,2,1,1,B,1
agglomerative,22876,22876_2BBI3WOT_9,0,3,2,0,1,B,1
agglomerative,22876,22876_2BBI3WOT_10,0,2,2,1,1,B,1
agglomerative,22958,22958_CIJCBUXL_1,0,4,4,1,1,D,1
agglomerative,22958,22958_CIJCBUXL_2,0,1,1,1,1,A,1
agglomerative,22958,22958_CIJCBUXL_3,0,4,4,1,1,D,1
agglomerative,22958,22958_CIJCBUXL_4,1,4,4,1,1,D,1
agglomerative,22958,22958_CIJCBUXL_5,1,2,3,0,1,C,1
agglomerative,22958,22958_CIJCBUXL_6,1,4,3,0,1,C,1
agglomerative,22958,22958_CIJCBUXL_7,0,2,2,1,1,B,1
agglomerative,22958,22958_CIJCBUXL_8,0,4,2,0,1,B,1
agglomerative,22958,22958_CIJCBUXL_9,1,4,4,1,1,D,1
agglomerative,22958,22958_CIJCBUXL_10,1,3,1,0,1,A,1
agglomerative,22966,22966_6AF3S2P3_1,0,2,2,1,1,B,0
agglomerative,22966,22966_6AF3S2P3_2,0,4,4,1,1,D,0
agglomerative,22966,22966_6AF3S2P3_3,0,4,4,1,1,D,0
agglomerative,22966,22966_6AF3S2P3_4,0,1,1,1,1,A,0
agglomerative,22966,22966_6AF3S2P3_5,1,4,1,0,1,A,0
agglomerative,22966,22966_6AF3S2P3_6,1,4,1,0,1,A,0
agglomerative,22966,22966_6AF3S2P3_7,0,3,3,1,1,C,0
agglomerative,22966,22966_6AF3S2P3_8,1,4,2,0,1,B,0
agglomerative,22966,22966_6AF3S2P3_9,0,2,2,1,1,B,0
agglomerative,22966,22966_6AF3S2P3_10,1,1,2,0,1,B,0
agglomerative,22967,22967_0XT2L7PI_1,0,4,4,1,1,D,1
agglomerative,22967,22967_0XT2L7PI_2,0,3,3,1,1,C,1
agglomerative,22967,22967_0XT2L7PI_3,0,3,3,1,1,C,1
agglomerative,22967,22967_0XT2L7PI_4,0,1,1,1,1,A,1
agglomerative,22967,22967_0XT2L7PI_5,0,2,2,1,1,B,1
agglomerative,22967,22967_0XT2L7PI_6,0,3,3,1,1,C,1
agglomerative,22967,22967_0XT2L7PI_7,1,4,2,0,1,B,1
agglomerative,22967,22967_0XT2L7PI_8,0,1,1,1,1,A,1
agglomerative,22967,22967_0XT2L7PI_9,1,2,2,1,1,B,1
agglomerative,23104,23104_4MQFQVNM_1,1,3,3,1,1,C,1
agglomerative,23104,23104_4MQFQVNM_2,0,3,3,1,1,C,1
agglomerative,23104,23104_4MQFQVNM_3,1,1,4,0,1,D,1
agglomerative,23104,23104_4MQFQVNM_4,0,2,2,1,1,B,1
agglomerative,23104,23104_4MQFQVNM_5,0,4,4,1,1,D,1
agglomerative,23104,23104_4MQFQVNM_6,1,4,3,0,1,C,1
agglomerative,23160,23160_KJQ9Z35G_1,0,1,1,1,1,A,0
agglomerative,23160,23160_KJQ9Z35G_2,0,1,1,1,1,A,0
agglomerative,23160,23160_KJQ9Z35G_3,0,2,2,1,1,B,0
agglomerative,23160,23160_KJQ9Z35G_4,0,3,3,1,1,C,0
agglomerative,23160,23160_KJQ9Z35G_5,0,2,2,1,1,B,0
agglomerative,23160,23160_KJQ9Z35G_6,1,1,1,1,1,A,0
agglomerative,23160,23160_KJQ9Z35G_7,1,2,2,1,1,B,0
agglomerative,23160,23160_KJQ9Z35G_8,1,2,2,1,1,B,0
agglomerative,23160,23160_KJQ9Z35G_9,1,4,4,1,1,D,0
agglomerative,23563,23563_36E7PFLI_1,1,1,4,0,1,D,0
agglomerative,23563,23563_36E7PFLI_2,0,3,3,1,1,C,0
agglomerative,23563,23563_36E7PFLI_3,1,3,3,1,1,C,0
agglomerative,23563,23563_36E7PFLI_4,1,2,4,0,1,D,0
agglomerative,23563,23563_36E7PFLI_5,0,2,2,1,1,B,0
agglomerative,23563,23563_36E7PFLI_6,0,3,3,1,1,C,0
agglomerative,23563,23563_36E7PFLI_7,0,4,4,1,1,D,0
agglomerative,23563,23563_36E7PFLI_8,0,3,3,1,1,C,0
agglomerative,23563,23563_36E7PFLI_9,0,3,3,1,1,C,0
agglomerative,22590,22590_L3MXZ6V8_1,0,3,3,1,1,C,1
agglomerative,22590,22590_L3MXZ6V8_2,0,1,1,1,1,A,1
agglomerative,22590,22590_L3MXZ6V8_3,1,4,2,0,1,B,1
agglomerative,22590,22590_L3MXZ6V8_4,0,1,1,1,1,A,1
agglomerative,22590,22590_L3MXZ6V8_5,0,1,1,1,1,A,1
agglomerative,22590,22590_L3MXZ6V8_6,0,4,2,0,1,B,1
agglomerative,22590,22590_L3MXZ6V8_7,0,3,3,1,1,C,1
agglomerative,22590,22590_L3MXZ6V8_8,0,2,2,1,1,B,1
agglomerative,22590,22590_L3MXZ6V8_9,1,1,3,0,1,C,1
agglomerative,22867,22867_IZGAWLCJ_1,0,2,2,1,1,B,1
agglomerative,22867,22867_IZGAWLCJ_2,1,3,3,1,1,C,1
agglomerative,22867,22867_IZGAWLCJ_3,0,3,3,1,1,C,1
agglomerative,22867,22867_IZGAWLCJ_4,0,1,1,1,1,A,1
agglomerative,22867,22867_IZGAWLCJ_5,0,4,4,1,1,D,1
agglomerative,22867,22867_IZGAWLCJ_6,0,1,1,1,1,A,1
agglomerative,22867,22867_IZGAWLCJ_7,1,1,1,1,1,A,1
agglomerative,22867,22867_IZGAWLCJ_8,0,3,3,1,1,C,1
agglomerative,22867,22867_IZGAWLCJ_9,0,2,2,1,1,B,1
agglomerative,22867,22867_IZGAWLCJ_10,0,4,4,1,1,D,1
agglomerative,22875,22875_539MKDEK_1,0,1,3,0,1,C,0
agglomerative,22875,22875_539MKDEK_2,0,3,3,1,1,C,0
agglomerative,22875,22875_539MKDEK_3,0,2,2,1,1,B,0
agglomerative,22875,22875_539MKDEK_4,0,1,1,1,1,A,0
agglomerative,22875,22875_539MKDEK_5,1,3,4,0,1,D,0
agglomerative,22875,22875_539MKDEK_6,0,2,2,1,1,B,0
agglomerative,22875,22875_539MKDEK_7,0,3,3,1,1,C,0
agglomerative,22875,22875_539MKDEK_8,1,1,1,1,1,A,0
agglomerative,22875,22875_539MKDEK_9,0,2,2,1,1,B,0
agglomerative,22875,22875_539MKDEK_10,0,3,3,1,1,C,0
agglomerative,22876,22876_RFMXOBNA_1,0,1,4,0,1,D,1
agglomerative,22876,22876_RFMXOBNA_2,1,4,1,0,1,A,1
agglomerative,22876,22876_RFMXOBNA_3,0,1,1,1,1,A,1
agglomerative,22876,22876_RFMXOBNA_4,0,1,1,1,1,A,1
agglomerative,22876,22876_RFMXOBNA_5,0,2,2,1,1,B,1
agglomerative,22876,22876_RFMXOBNA_6,1,4,3,0,1,C,1
agglomerative,22876,22876_RFMXOBNA_7,0,2,2,1,1,B,1
agglomerative,22876,22876_RFMXOBNA_8,1,2,2,1,1,B,1
agglomerative,22876,22876_RFMXOBNA_9,0,2,2,1,1,B,1
agglomerative,22876,22876_RFMXOBNA_10,0,1,1,1,1,A,1
agglomerative,22073,22073_KJM8YN1V_1,1,4,4,1,1,D,1
agglomerative,22073,22073_KJM8YN1V_2,0,4,4,1,1,D,1
agglomerative,22073,22073_KJM8YN1V_3,0,2,3,0,1,C,1
agglomerative,22073,22073_KJM8YN1V_4,0,1,1,1,1,A,1
agglomerative,22073,22073_KJM8YN1V_5,1,3,1,0,1,A,1
agglomerative,22073,22073_KJM8YN1V_6,0,4,4,1,1,D,1
agglomerative,22073,22073_KJM8YN1V_7,1,2,3,0,1,C,1
agglomerative,22073,22073_KJM8YN1V_8,1,4,4,1,1,D,1
agglomerative,22073,22073_KJM8YN1V_9,1,2,4,0,1,D,1
agglomerative,22073,22073_KJM8YN1V_10,1,1,1,1,1,A,1
agglomerative,22102,22102_NZCNKEWF_1,1,4,1,0,1,A,0
agglomerative,22102,22102_NZCNKEWF_2,0,4,3,0,1,C,0
agglomerative,22102,22102_NZCNKEWF_3,1,3,3,1,1,C,0
agglomerative,22102,22102_NZCNKEWF_4,0,4,1,0,1,A,0
agglomerative,22102,22102_NZCNKEWF_5,1,2,2,1,1,B,0
agglomerative,22102,22102_NZCNKEWF_6,1,2,2,1,1,B,0
agglomerative,22102,22102_NZCNKEWF_7,1,3,1,0,1,A,0
agglomerative,22102,22102_NZCNKEWF_8,0,2,1,0,1,A,0
agglomerative,22218,22218_WHLS3NE4_1,0,1,1,1,1,A,1
agglomerative,22218,22218_WHLS3NE4_2,0,3,4,0,1,D,1
agglomerative,22218,22218_WHLS3NE4_3,0,4,3,0,1,C,1
agglomerative,22218,22218_WHLS3NE4_4,0,4,4,1,1,D,1
agglomerative,22218,22218_WHLS3NE4_5,1,1,3,0,1,C,1
agglomerative,22218,22218_WHLS3NE4_6,1,2,2,1,1,B,1
agglomerative,22218,22218_WHLS3NE4_7,1,3,3,1,1,C,1
agglomerative,22218,22218_WHLS3NE4_8,1,3,3,1,1,C,1
agglomerative,22218,22218_WHLS3NE4_9,1,4,4,1,1,D,1
agglomerative,22218,22218_WHLS3NE4_10,0,1,1,1,1,A,1
agglomerative,22346,22346_DOS3P3V1_1,1,1,4,0,1,D,1
agglomerative,22346,22346_DOS3P3V1_2,0,3,3,1,1,C,1
agglomerative,22346,22346_DOS3P3V1_3,0,4,4,1,1,D,1
agglomerative,22346,22346_DOS3P3V1_4,0,1,1,1,1,A,1
agglomerative,22346,22346_DOS3P3V1_5,0,3,3,1,1,C,1
agglomerative,22346,22346_DOS3P3V1_6,0,4,2,0,1,B,1
agglomerative,22346,22346_DOS3P3V1_7,0,3,3,1,1,C,1
agglomerative,22346,22346_DOS3P3V1_8,1,3,3,1,1,C,1
agglomerative,22346,22346_DOS3P3V1_9,1,4,3,0,1,C,1
agglomerative,22462,22462_BUA2LH2S_1,0,2,4,0,1,D,1
agglomerative,22462,22462_BUA2LH2S_2,1,4,4,1,1,D,1
agglomerative,22462,22462_BUA2LH2S_3,0,2,1,0,1,A,1
agglomerative,22462,22462_BUA2LH2S_4,1,4,4,1,1,D,1
agglomerative,22462,22462_BUA2LH2S_5,1,2,3,0,1,C,1
agglomerative,22524,22524_O8TC9MBX_1,1,2,2,1,1,B,1
agglomerative,22524,22524_O8TC9MBX_2,1,3,3,1,1,C,1
agglomerative,22524,22524_O8TC9MBX_3,0,4,1,0,1,A,1
agglomerative,22524,22524_O8TC9MBX_4,1,4,2,0,1,B,1
agglomerative,22524,22524_O8TC9MBX_5,0,4,4,1,1,D,1
agglomerative,22524,22524_O8TC9MBX_6,0,4,4,1,1,D,1
agglomerative,22524,22524_O8TC9MBX_7,1,2,4,0,1,D,1
agglomerative,22524,22524_O8TC9MBX_8,1,2,1,0,1,A,1
agglomerative,22524,22524_O8TC9MBX_9,0,4,2,0,1,B,1
agglomerative,22524,22524_O8TC9MBX_10,0,3,2,0,1,B,1
agglomerative,22579,22579_U2JO4GD0_1,1,2,1,0,1,A,1
agglomerative,22579,22579_U2JO4GD0_2,1,3,3,1,1,C,1
agglomerative,22579,22579_U2JO4GD0_3,1,2,2,1,1,B,1
agglomerative,22579,22579_U2JO4GD0_4,1,4,3,0,1,C,1
agglomerative,22579,22579_U2JO4GD0_5,0,2,2,1,1,B,1
agglomerative,22579,22579_U2JO4GD0_6,1,1,3,0,1,C,1
agglomerative,22579,22579_U2JO4GD0_7,1,4,3,0,1,C,1
agglomerative,22579,22579_U2JO4GD0_8,0,4,2,0,1,B,1
agglomerative,22579,22579_U2JO4GD0_9,1,2,3,0,1,C,1
agglomerative,22958,22958_8T1HU0MH_1,0,4,2,0,1,B,1
agglomerative,22958,22958_8T1HU0MH_2,0,2,3,0,1,C,1
agglomerative,22958,22958_8T1HU0MH_3,0,2,1,0,1,A,1
agglomerative,22958,22958_8T1HU0MH_4,1,3,1,0,1,A,1
agglomerative,22958,22958_8T1HU0MH_5,0,1,1,1,1,A,1
agglomerative,22958,22958_8T1HU0MH_6,0,4,4,1,1,D,1
agglomerative,22958,22958_8T1HU0MH_7,0,1,4,0,1,D,1
agglomerative,22958,22958_8T1HU0MH_8,0,4,4,1,1,D,1
agglomerative,22958,22958_8T1HU0MH_9,1,4,4,1,1,D,1
agglomerative,22958,22958_8T1HU0MH_10,1,2,1,0,1,A,1
agglomerative,22966,22966_9EB51MJE_1,1,3,1,0,1,A,0
agglomerative,22966,22966_9EB51MJE_2,0,4,4,1,1,D,0
agglomerative,22966,22966_9EB51MJE_3,1,1,2,0,1,B,0
agglomerative,22966,22966_9EB51MJE_4,0,1,1,1,1,A,0
agglomerative,22966,22966_9EB51MJE_5,0,2,1,0,1,A,0
agglomerative,22966,22966_9EB51MJE_6,0,3,3,1,1,C,0
agglomerative,22966,22966_9EB51MJE_7,0,4,4,1,1,D,0
agglomerative,22966,22966_9EB51MJE_8,1,4,4,1,1,D,0
agglomerative,22966,22966_9EB51MJE_9,0,3,4,0,1,D,0
agglomerative,22967,22967_23S4S1XW_1,0,3,3,1,1,C,1
agglomerative,22967,22967_23S4S1XW_2,0,2,2,1,1,B,1
agglomerative,22967,22967_23S4S1XW_3,1,1,4,0,1,D,1
agglomerative,22967,22967_23S4S1XW_4,0,2,2,1,1,B,1
agglomerative,22967,22967_23S4S1XW_5,0,1,1,1,1,A,1
agglomerative,22967,22967_23S4S1XW_6,0,3,3,1,1,C,1
agglomerative,22967,22967_23S4S1XW_7,1,2,3,0,1,C,1
agglomerative,22967,22967_23S4S1XW_8,1,2,2,1,1,B,1
agglomerative,22967,22967_23S4S1XW_9,0,2,2,1,1,B,1
agglomerative,23104,23104_SRUMQVUD_1,1,2,2,1,1,B,1
agglomerative,23104,23104_SRUMQVUD_2,1,3,2,0,1,B,1
agglomerative,23104,23104_SRUMQVUD_3,1,3,3,1,1,C,1
agglomerative,23104,23104_SRUMQVUD_4,0,2,4,0,1,D,1
agglomerative,23104,23104_SRUMQVUD_5,1,4,1,0,1,A,1
agglomerative,23104,23104_SRUMQVUD_6,1,1,3,0,1,C,1
agglomerative,23104,23104_SRUMQVUD_7,1,2,3,0,1,C,1
agglomerative,23160,23160_I33FJB5C_1,1,3,1,0,1,A,0
agglomerative,23160,23160_I33FJB5C_2,0,1,1,1,1,A,0
agglomerative,23160,23160_I33FJB5C_3,0,1,1,1,1,A,0
agglomerative,23160,23160_I33FJB5C_4,0,4,4,1,1,D,0
agglomerative,23160,23160_I33FJB5C_5,1,3,3,1,1,C,0
agglomerative,23160,23160_I33FJB5C_6,0,1,1,1,1,A,0
agglomerative,23160,23160_I33FJB5C_7,0,4,2,0,1,B,0
agglomerative,23160,23160_I33FJB5C_8,0,2,2,1,1,B,0
agglomerative,23160,23160_I33FJB5C_9,1,3,1,0,1,A,0
agglomerative,23563,23563_HRCOMZPJ_1,0,1,1,1,1,A,0
agglomerative,23563,23563_HRCOMZPJ_2,1,3,4,0,1,D,0
agglomerative,23563,23563_HRCOMZPJ_3,0,4,2,0,1,B,0
agglomerative,23563,23563_HRCOMZPJ_4,1,3,2,0,1,B,0
agglomerative,23563,23563_HRCOMZPJ_5,1,1,2,0,1,B,0
agglomerative,23563,23563_HRCOMZPJ_6,1,2,2,1,1,B,0
agglomerative,23563,23563_HRCOMZPJ_7,0,4,1,0,1,A,0
agglomerative,23563,23563_HRCOMZPJ_8,0,4,4,1,1,D,0
agglomerative,23563,23563_HRCOMZPJ_9,1,2,2,1,1,B,0
agglomerative,23563,23563_HRCOMZPJ_10,1,1,3,0,1,C,0
agglomerative,24290,24290_VOTN7PR9_1,1,2,2,1,1,B,1
agglomerative,24290,24290_VOTN7PR9_2,0,3,3,1,1,C,1
agglomerative,24290,24290_VOTN7PR9_3,1,2,2,1,1,B,1
agglomerative,24290,24290_VOTN7PR9_4,1,2,2,1,1,B,1
agglomerative,24290,24290_VOTN7PR9_5,0,2,2,1,1,B,1
agglomerative,24290,24290_VOTN7PR9_6,0,4,2,0,1,B,1
agglomerative,24290,24290_VOTN7PR9_7,0,2,2,1,1,B,1
agglomerative,24290,24290_VOTN7PR9_8,0,2,2,1,1,B,1
agglomerative,24290,24290_VOTN7PR9_9,1,4,1,0,1,A,1
agglomerative,24290,24290_VOTN7PR9_10,1,3,4,0,1,D,1
agglomerative,31736,31736_TV0CUXDH_1,1,3,3,1,1,C,1
agglomerative,31736,31736_TV0CUXDH_2,0,3,1,0,1,A,1
agglomerative,31736,31736_TV0CUXDH_3,0,4,4,1,1,D,1
agglomerative,31736,31736_TV0CUXDH_4,1,1,1,1,1,A,1
agglomerative,31736,31736_TV0CUXDH_5,0,3,3,1,1,C,1
agglomerative,31736,31736_TV0CUXDH_6,1,3,3,1,1,C,1
agglomerative,31736,31736_TV0CUXDH_7,1,2,3,0,1,C,1
agglomerative,31736,31736_TV0CUXDH_8,1,4,4,1,1,D,1
agglomerative,31736,31736_TV0CUXDH_9,0,2,2,1,1,B,1
agglomerative,31736,31736_TV0CUXDH_10,1,2,2,1,1,B,1
agglomerative,59368,59368_LBNEJQ7W_1,0,2,2,1,1,B,0
agglomerative,59368,59368_LBNEJQ7W_2,0,1,1,1,1,A,0
agglomerative,59368,59368_LBNEJQ7W_3,0,2,2,1,1,B,0
agglomerative,59368,59368_LBNEJQ7W_4,0,2,2,1,1,B,0
agglomerative,59368,59368_LBNEJQ7W_5,1,3,3,1,1,C,0
agglomerative,59368,59368_LBNEJQ7W_6,1,2,2,1,1,B,0
agglomerative,59368,59368_LBNEJQ7W_7,0,3,3,1,1,C,0
agglomerative,59368,59368_LBNEJQ7W_8,0,1,1,1,1,A,0
agglomerative,59368,59368_LBNEJQ7W_9,1,1,1,1,1,A,0
agglomerative,59368,59368_LBNEJQ7W_10,0,2,3,0,1,C,0
agglomerative,59679,59679_R3X6H4RG_1,0,2,2,1,1,B,0
agglomerative,59679,59679_R3X6H4RG_2,0,4,4,1,1,D,0
agglomerative,59679,59679_R3X6H4RG_3,0,2,2,1,1,B,0
agglomerative,59679,59679_R3X6H4RG_4,1,2,2,1,1,B,0
agglomerative,59679,59679_R3X6H4RG_5,0,3,3,1,1,C,0
agglomerative,59679,59679_R3X6H4RG_6,0,4,4,1,1,D,0
agglomerative,59679,59679_R3X6H4RG_7,1,2,2,1,1,B,0
agglomerative,59679,59679_R3X6H4RG_8,0,2,2,1,1,B,0
agglomerative,59679,59679_R3X6H4RG_9,0,2,2,1,1,B,0
agglomerative,59679,59679_R3X6H4RG_10,0,1,1,1,1,A,0
agglomerative,31282,31282_V88KC9HV_1,0,1,3,0,1,C,1
agglomerative,31282,31282_V88KC9HV_2,1,3,2,0,1,B,1
agglomerative,31282,31282_V88KC9HV_3,0,2,2,1,1,B,1
agglomerative,31282,31282_V88KC9HV_4,0,3,4,0,1,D,1
agglomerative,31282,31282_V88KC9HV_5,0,1,1,1,1,A,1
agglomerative,31282,31282_V88KC9HV_6,1,4,1,0,1,A,1
agglomerative,31282,31282_V88KC9HV_7,0,3,2,0,1,B,1
agglomerative,31282,31282_V88KC9HV_8,0,2,2,1,1,B,1
agglomerative,60897,60897_TMYJD4UO_1,0,2,2,1,1,B,0
agglomerative,60897,60897_TMYJD4UO_2,0,4,4,1,1,D,0
agglomerative,60897,60897_TMYJD4UO_3,0,1,1,1,1,A,0
agglomerative,60897,60897_TMYJD4UO_4,0,2,2,1,1,B,0
agglomerative,60897,60897_TMYJD4UO_5,1,2,2,1,1,B,0
agglomerative,60897,60897_TMYJD4UO_6,1,1,3,0,1,C,0
agglomerative,60897,60897_TMYJD4UO_7,0,2,2,1,1,B,0
agglomerative,60897,60897_TMYJD4UO_8,0,2,2,1,1,B,0
agglomerative,60897,60897_TMYJD4UO_9,1,2,4,0,1,D,0
agglomerative,60897,60897_TMYJD4UO_10,0,2,2,1,1,B,0
agglomerative,31599,31599_F0FBY5RW_1,0,4,4,1,1,D,1
agglomerative,31599,31599_F0FBY5RW_2,0,3,3,1,1,C,1
agglomerative,31599,31599_F0FBY5RW_3,0,4,1,0,1,A,1
agglomerative,31599,31599_F0FBY5RW_4,0,4,4,1,1,D,1
agglomerative,31599,31599_F0FBY5RW_5,0,4,1,0,1,A,1
agglomerative,31599,31599_F0FBY5RW_6,0,1,4,0,1,D,1
agglomerative,31599,31599_F0FBY5RW_7,1,2,2,1,1,B,1
agglomerative,31599,31599_F0FBY5RW_8,0,3,3,1,1,C,1
agglomerative,31599,31599_F0FBY5RW_9,1,4,3,0,1,C,1
agglomerative,31599,31599_F0FBY5RW_10,0,2,2,1,1,B,1
agglomerative,60745,60745_RWAY1IZC_1,0,3,3,1,1,C,0
agglomerative,60745,60745_RWAY1IZC_2,0,2,2,1,1,B,0
agglomerative,60745,60745_RWAY1IZC_3,0,3,3,1,1,C,0
agglomerative,60745,60745_RWAY1IZC_4,0,3,3,1,1,C,0
agglomerative,60745,60745_RWAY1IZC_5,0,4,4,1,1,D,0
agglomerative,60745,60745_RWAY1IZC_6,0,2,2,1,1,B,0
agglomerative,60745,60745_RWAY1IZC_7,1,3,4,0,1,D,0
agglomerative,60745,60745_RWAY1IZC_8,1,1,4,0,1,D,0
agglomerative,60745,60745_RWAY1IZC_9,1,3,3,1,1,C,0
agglomerative,60745,60745_RWAY1IZC_10,0,4,2,0,1,B,0
agglomerative,99905,99905_QYORRUOH_1,0,4,4,1,1,D,0
agglomerative,99905,99905_QYORRUOH_2,0,3,3,1,1,C,0
agglomerative,99905,99905_QYORRUOH_3,0,3,4,0,1,D,0
agglomerative,99905,99905_QYORRUOH_4,0,4,4,1,1,D,0
agglomerative,99905,99905_QYORRUOH_5,0,3,3,1,1,C,0
agglomerative,99905,99905_QYORRUOH_6,0,1,1,1,1,A,0
agglomerative,99905,99905_QYORRUOH_7,0,3,3,1,1,C,0
agglomerative,99905,99905_QYORRUOH_8,0,3,3,1,1,C,0
agglomerative,99905,99905_QYORRUOH_9,0,1,1,1,1,A,0
agglomerative,99905,99905_QYORRUOH_10,1,1,1,1,1,A,0
agglomerative,99922,99922_8K2STYPN_1,0,1,1,1,1,A,0
agglomerative,99922,99922_8K2STYPN_2,1,1,1,1,1,A,0
agglomerative,99922,99922_8K2STYPN_3,0,2,2,1,1,B,0
agglomerative,99922,99922_8K2STYPN_4,0,3,3,1,1,C,0
agglomerative,99922,99922_8K2STYPN_5,0,3,3,1,1,C,0
agglomerative,99922,99922_8K2STYPN_6,0,3,3,1,1,C,0
agglomerative,99922,99922_8K2STYPN_7,0,3,3,1,1,C,0
agglomerative,99922,99922_8K2STYPN_8,0,3,3,1,1,C,0
agglomerative,99922,99922_8K2STYPN_9,0,2,2,1,1,B,0
agglomerative,99916,99916_ULFZL0CC_1,0,2,4,0,1,D,0
agglomerative,99916,99916_ULFZL0CC_2,0,3,3,1,1,C,0
agglomerative,99916,99916_ULFZL0CC_3,0,2,2,1,1,B,0
agglomerative,99916,99916_ULFZL0CC_4,0,4,4,1,1,D,0
agglomerative,99916,99916_ULFZL0CC_5,1,3,3,1,1,C,0
agglomerative,99916,99916_ULFZL0CC_6,0,4,4,1,1,D,0
agglomerative,99916,99916_ULFZL0CC_7,0,4,4,1,1,D,0
agglomerative,99916,99916_ULFZL0CC_8,0,3,3,1,1,C,0
agglomerative,99916,99916_ULFZL0CC_9,1,2,2,1,1,B,0
agglomerative,99915,99915_NW2IQJGC_1,0,2,2,1,1,B,0
agglomerative,99915,99915_NW2IQJGC_2,0,2,2,1,1,B,0
agglomerative,99915,99915_NW2IQJGC_3,1,2,2,1,1,B,0
agglomerative,99915,99915_NW2IQJGC_4,0,4,4,1,1,D,0
agglomerative,99915,99915_NW2IQJGC_5,0,1,1,1,1,A,0
agglomerative,99915,99915_NW2IQJGC_6,0,2,2,1,1,B,0
agglomerative,99915,99915_NW2IQJGC_7,0,1,1,1,1,A,0
agglomerative,99915,99915_NW2IQJGC_8,0,4,4,1,1,D,0
agglomerative,99915,99915_NW2IQJGC_9,0,3,3,1,1,C,0
agglomerative,99915,99915_NW2IQJGC_10,1,3,3,1,1,C,0
agglomerative,99919,99919_OU3CCO1D_1,0,2,2,1,1,B,0
agglomerative,99919,99919_OU3CCO1D_2,0,1,1,1,1,A,0
agglomerative,99919,99919_OU3CCO1D_3,0,1,1,1,1,A,0
agglomerative,99919,99919_OU3CCO1D_4,0,4,4,1,1,D,0
agglomerative,99919,99919_OU3CCO1D_5,1,1,1,1,1,A,0
agglomerative,99919,99919_OU3CCO1D_6,0,2,2,1,1,B,0
agglomerative,99919,99919_OU3CCO1D_7,0,2,2,1,1,B,0
agglomerative,99919,99919_OU3CCO1D_8,0,1,1,1,1,A,0
agglomerative,99919,99919_OU3CCO1D_9,1,2,2,1,1,B,0
agglomerative,99930,99930_RTKM04NA_1,0,4,4,1,1,D,0
agglomerative,99930,99930_RTKM04NA_2,0,2,2,1,1,B,0
agglomerative,99930,99930_RTKM04NA_3,0,4,4,1,1,D,0
agglomerative,99930,99930_RTKM04NA_4,0,2,2,1,1,B,0
agglomerative,99930,99930_RTKM04NA_5,0,4,4,1,1,D,0
agglomerative,99930,99930_RTKM04NA_6,1,3,3,1,1,C,0
agglomerative,99930,99930_RTKM04NA_7,0,4,3,0,1,C,0
agglomerative,99930,99930_RTKM04NA_8,0,3,3,1,1,C,0
agglomerative,99930,99930_RTKM04NA_9,0,4,4,1,1,D,0
agglomerative,99930,99930_RTKM04NA_10,0,1,1,1,1,A,0
agglomerative,99927,99927_EVLEI3Q2_1,0,2,2,1,1,B,0
agglomerative,99927,99927_EVLEI3Q2_2,0,2,2,1,1,B,0
agglomerative,99927,99927_EVLEI3Q2_3,0,1,1,1,1,A,0
agglomerative,99927,99927_EVLEI3Q2_4,1,4,4,1,1,D,0
agglomerative,99927,99927_EVLEI3Q2_5,0,4,4,1,1,D,0
agglomerative,99927,99927_EVLEI3Q2_6,0,3,3,1,1,C,0
agglomerative,99927,99927_EVLEI3Q2_7,1,4,4,1,1,D,0
agglomerative,99927,99927_EVLEI3Q2_8,0,2,2,1,1,B,0
